Education,Has_Partner,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Spending_Ratio,Children_Home,Customer_Tenure_Days
Graduation,1,72570,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,30,1089,0.015006200909466721,0,65
Master,1,34529,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,38,162,0.004691708419010107,1,653
Graduation,0,70792,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,63,1272,0.017968131992315516,0,508
Graduation,1,63211,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,32,1173,0.01855689674265555,0,604
Master,1,83891,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,40,816,0.009726907534777271,1,9
Graduation,0,36065,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,46,74,0.002051850824899487,2,455
Graduation,1,39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,134,0.0033585643390646146,1,502
PhD,0,51141,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,74,157,0.0030699438806437106,0,356
Graduation,1,56939,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,38,561,0.00985264932647219,1,284
Graduation,0,80872,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,63,1336,0.016519932733208034,0,48
PhD,1,72335,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,38,2092,0.028920992603857054,0,685
PhD,0,61798,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,50,463,0.00749215184957442,0,218
PhD,0,76842,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,64,1130,0.01470549959657479,0,57
Graduation,1,29478,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,38,20,0.000678472080873872,1,163
Graduation,0,46998,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,58,377,0.008021617941188986,1,615
Graduation,0,96843,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,24,1544,0.015943330958355276,0,432
PhD,0,56551,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,64,138,0.002440275149864724,2,53
Master,1,70053,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,49,1012,0.014446205016202019,1,361
PhD,0,71670,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,52,1766,0.024640714385377425,0,355
Graduation,1,44359,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,36,45,0.0010144502806645776,2,12
Graduation,0,40887,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,62,161,0.0039376819037835985,2,419
Graduation,0,48877,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,48,144,0.0029461710006751644,1,175
Graduation,1,74485,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,67,1734,0.023279855004363293,0,309
Graduation,1,64474,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,42,823,0.012764835437540714,1,250
Graduation,1,77226,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,51,1138,0.01473596975112009,1,121
Graduation,0,72643,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,65,1429,0.019671544402075906,0,487
Master,1,85738,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,36,1371,0.015990575940656417,0,157
Graduation,0,55686,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,48,982,0.017634593973350574,1,500
Graduation,0,39062,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,31,44,0.0011264144181045517,1,96
Graduation,1,34600,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,318,0.009190751445086706,2,544
Graduation,1,40794,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,39,434,0.010638819434230524,1,448
2n Cycle,1,54690,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,43,198,0.0036204059243006032,2,234
Graduation,1,4428,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,45,359,0.08107497741644083,1,267
2n Cycle,1,32632,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,51,576,0.017651385143417506,0,696
PhD,0,38236,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,46,88,0.0023014959723820483,2,282
Graduation,1,36781,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,35,63,0.0017128408689268916,1,80
Master,0,31385,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,30,27,0.0008602835749561893,1,571
Graduation,1,24570,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,30,193,0.007855107855107854,1,487
PhD,0,25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,101,0.00395938688306088,1,649
Graduation,1,94642,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,63,2211,0.023361721011812938,0,137
Master,1,58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,140,0.0023872045834328003,1,384
Graduation,0,53201,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,39,415,0.007800605251780982,2,502
Graduation,1,21994,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,57,22,0.0010002728016731835,1,552
Graduation,1,57113,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,36,263,0.004604906063418136,2,508
Graduation,1,51373,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,23,393,0.007649932844100987,0,372
Graduation,1,23477,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,28,147,0.006261447374025642,1,251
Graduation,1,58116,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,58,443,0.007622685663156446,1,77
PhD,0,72968,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,51,1958,0.026833680517487118,0,195
Master,1,39791,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,43,174,0.0043728481314870195,1,458
Master,0,91712,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,67,2217,0.024173499651081648,0,255
Graduation,0,94472,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,56,1691,0.017899483444830215,1,87
Graduation,1,13672,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,54,25,0.001828554710356934,2,438
2n Cycle,1,96547,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,34,809,0.008379338560493853,0,37
Graduation,1,79205,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,39,895,0.011299791679818193,0,669
PhD,1,56559,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,39,484,0.008557435598224862,1,551
PhD,1,32644,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,41,413,0.012651635828942532,1,529
2n Cycle,0,67506,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,34,331,0.00490326785767191,1,178
Graduation,0,24206,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,44,25,0.001032801784681484,1,478
PhD,0,28420,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,47,13,0.0004574243490499648,1,187
Graduation,1,22979,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,44,115,0.005004569389442534,1,661
Graduation,0,33279,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,48,16,0.00048078367739415247,0,17
Master,0,46423,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,42,92,0.0019817762746914243,2,284
Graduation,1,30368,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,37,52,0.0017123287671232876,1,234
Graduation,1,63684,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,44,1464,0.022988505747126436,1,580
Graduation,0,41638,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,50,441,0.010591286805322061,1,501
PhD,0,68805,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,55,283,0.004113073177821379,1,285
PhD,1,65814,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,48,747,0.011350168657124625,1,119
Graduation,0,71964,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,56,1870,0.02598521482963704,0,405
Graduation,0,39146,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,28,165,0.0042149900372962755,1,500
Graduation,1,96876,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,37,1941,0.020035922209835254,0,327
Basic,1,34445,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,33,839,0.02435767165045725,0,518
Graduation,0,68281,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,56,1655,0.02423807501354696,0,691
2n Cycle,1,37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,23,0.0006168866001501985,2,457
Graduation,1,36790,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,31,66,0.0017939657515629248,0,485
Graduation,1,27943,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,47,37,0.0013241241097949397,2,440
Graduation,0,22263,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,63,21,0.0009432691011992993,2,91
Graduation,1,30261,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,42,22,0.0007270083605961468,3,642
Graduation,1,28587,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,36,78,0.002728512960436562,1,137
Master,1,43815,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,32,79,0.0018030354901289512,1,450
Graduation,1,48195,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,58,265,0.005498495694574126,2,159
Master,1,77027,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,62,1175,0.015254391317330286,1,144
PhD,1,71322,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,49,1305,0.018297299570959873,1,498
Master,1,32765,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,35,46,0.001403937128032962,1,126
Graduation,1,29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,25,0.0008425451604205986,2,474
Graduation,0,23272,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,61,46,0.0019766242695084223,0,255
Master,1,49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,874,0.017510819041513064,1,660
2n Cycle,1,7500,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,29,100,0.013333333333333334,1,697
PhD,0,68117,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,67,930,0.013652979432447114,1,476
Graduation,1,67225,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,59,868,0.012911863146150986,1,215
Graduation,1,17649,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,38,45,0.0025497195308516064,1,229
Graduation,1,55914,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,39,1260,0.022534606717458956,1,426
Graduation,1,40059,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,30,414,0.010334756234554033,1,274
Graduation,1,60905,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,64,392,0.00643625318118381,1,206
Graduation,1,75330,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,37,1109,0.014721890349130493,2,633
Graduation,0,60689,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,63,639,0.01052909093904991,1,393
Graduation,1,38680,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,30,79,0.0020423991726990693,1,458
Graduation,1,61416,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,32,1665,0.027110199296600235,0,506
Graduation,0,49767,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,23,692,0.01390479635099564,0,423
Graduation,0,83273,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,44,1392,0.016716102458179723,3,642
Graduation,1,29009,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,33,44,0.0015167706573821918,1,212
Master,1,45057,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,35,50,0.0011097054841645027,1,210
Graduation,1,37150,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,43,467,0.012570659488559892,1,656
Graduation,0,43020,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,44,223,0.0051836355183635515,1,211
Graduation,1,53154,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,55,158,0.00297249501448621,1,20
Graduation,1,65308,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,41,1211,0.018542904391498746,0,291
Graduation,0,76467,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,44,1575,0.020597120326415315,1,681
2n Cycle,1,81044,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,67,1208,0.014905483441093726,0,184
Graduation,1,32871,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,63,43,0.0013081439566791397,2,477
Graduation,0,55801,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,39,527,0.009444275192200856,2,280
Graduation,0,76320,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,55,932,0.012211740041928721,1,7
Master,0,36927,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,59,71,0.0019227123784764536,2,27
Graduation,1,48794,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,61,54,0.0011066934459154814,2,3
Graduation,0,23478,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,49,129,0.005494505494505495,0,467
Graduation,0,71128,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,41,1615,0.022705544933078393,1,631
PhD,0,70179,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,38,1034,0.0147337522620727,1,343
Graduation,1,59462,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,64,1088,0.018297400020180956,1,540
Graduation,1,38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,45,137,0.0035713354709209877,1,184
PhD,1,70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,1244,0.01776178645877952,0,247
Graduation,1,42554,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,36,41,0.0009634816938478168,2,533
Graduation,1,67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,1174,0.01740677589146712,1,686
Graduation,0,67046,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,63,993,0.014810726963577246,1,539
Graduation,1,42192,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,66,100,0.0023701175578308684,0,296
PhD,1,77610,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,62,1680,0.021646695013529185,1,608
Graduation,1,31761,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,30,98,0.003085545165454488,1,85
Graduation,1,34350,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,35,48,0.0013973799126637554,1,253
Graduation,1,54591,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,65,519,0.009507061603561026,1,328
Graduation,1,71866,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,58,715,0.009949071883783708,1,186
Graduation,1,25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,37,0.0014628553354683114,1,287
PhD,0,42000,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,27,653,0.015547619047619048,0,535
Graduation,1,69520,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,31,1455,0.02092922899884925,0,357
Graduation,0,64713,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,44,602,0.009302613076197981,1,142
Master,1,27889,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,37,26,0.0009322672021227007,1,359
Basic,0,22123,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,54,102,0.004610586267685214,0,94
Graduation,1,27803,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,41,176,0.006330252131064993,1,672
Graduation,1,51651,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,54,433,0.008383187159977542,1,599
Graduation,1,68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,1366,0.01994539109612043,0,532
Graduation,1,56796,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,45,1001,0.017624480597225156,1,498
2n Cycle,1,87000,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,22,961,0.011045977011494254,0,561
Graduation,1,79823,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,55,1518,0.01901707527905491,1,90
Graduation,0,30828,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,34,56,0.0018165304268846503,1,268
Master,1,34109,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,43,22,0.000644991058078513,1,235
Master,0,53367,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,40,400,0.007495268611688872,2,302
Basic,1,22390,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,45,26,0.0011612326931665922,0,251
Graduation,1,71322,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,38,350,0.004907321724012226,1,58
Graduation,0,79244,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,21,1216,0.015345010347786583,0,557
Master,1,49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,874,0.017510819041513064,1,660
PhD,1,48699,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,64,40,0.0008213721020965523,2,404
Graduation,1,80144,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,39,1367,0.017056797764024755,0,272
Graduation,0,54252,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,58,264,0.004866180048661801,2,397
Master,1,81929,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,38,2053,0.02505828217114819,1,638
Graduation,1,76068,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,39,1376,0.01808907819319556,1,577
Master,1,53204,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,38,45,0.0008458010675889031,2,101
PhD,1,67911,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,65,976,0.01437175126268204,1,38
2n Cycle,1,14796,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,30,51,0.0034468775344687753,1,650
PhD,1,78128,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,40,1264,0.016178578742576284,1,130
Basic,1,14188,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,42,75,0.0052861573160417254,0,486
Basic,1,20425,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,28,57,0.0027906976744186047,1,608
Master,1,58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,140,0.0023872045834328003,1,384
Graduation,0,72967,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,44,497,0.006811298258116683,1,561
Master,1,48150,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,65,266,0.005524402907580478,1,386
Graduation,0,82332,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,53,2006,0.024364767040761792,0,650
Graduation,0,58275,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,59,615,0.010553410553410553,2,392
PhD,1,44953,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,33,1021,0.022712610949213622,0,555
Graduation,1,34587,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,61,22,0.0006360771388093792,2,44
Master,1,43018,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,40,133,0.003091729043656144,1,240
Master,1,45736,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,60,437,0.009554836452684975,1,340
Master,1,66476,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,45,1013,0.015238582345508154,1,207
2n Cycle,1,27733,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,33,57,0.0020553131648216928,1,307
PhD,1,69805,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,62,1038,0.014869994986032519,1,159
Master,0,72217,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,52,1573,0.0217815749754213,0,445
Graduation,0,25818,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,43,28,0.0010845146796808428,1,619
Master,1,37509,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,38,123,0.003279212988882668,1,655
2n Cycle,1,25176,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,38,13,0.0005163647918652685,2,323
Graduation,1,43586,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,34,132,0.003028495388427477,1,668
2n Cycle,1,53230,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,58,732,0.013751643809881645,1,695
Graduation,1,50116,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,57,66,0.0013169446883230904,2,9
Graduation,1,84906,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,1631,0.019209478717640685,0,268
Graduation,1,61286,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,608,0.009920699670397807,1,331
PhD,1,82333,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,28,1822,0.02212964424957186,0,456
PhD,1,65220,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,49,1282,0.019656547071450474,0,664
Graduation,1,33590,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,40,8,0.00023816612086930634,3,238
Graduation,0,30992,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,43,0.0013874548270521425,1,433
Master,0,72309,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,38,1931,0.02670483618913275,0,475
PhD,1,156924,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,8,5.0980092273967015e-05,0,304
Basic,1,16005,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,34,103,0.006435488909715714,1,684
Master,0,65487,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,57,1169,0.01785087116526944,0,170
Graduation,1,58692,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,49,395,0.006730048388196006,1,84
Graduation,0,40590,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,258,0.0063562453806356245,2,270
Graduation,0,20587,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,25,0.0012143585758002623,1,49
Master,0,62637,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,60,185,0.002953525871290132,1,120
Master,0,29435,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,48,180,0.006115169016476983,2,692
Graduation,0,19346,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,40,22,0.0011371859815982632,1,150
Graduation,1,35788,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,43,44,0.0012294623896278083,2,157
Graduation,0,36997,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,46,94,0.002540746547017326,2,513
Graduation,1,23539,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,57,81,0.003441097752665789,0,121
Graduation,0,65333,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,41,798,0.01221434803238792,1,163
Graduation,0,78499,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,57,1334,0.0169938470553765,0,218
PhD,1,29732,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,43,38,0.0012780842190232746,1,96
Master,1,41275,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,54,61,0.001477892186553604,3,97
PhD,1,63516,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,41,300,0.004723219346306443,2,358
PhD,1,42769,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,52,88,0.0020575650588042743,1,260
Master,1,49572,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,56,54,0.0010893246187363835,2,196
Graduation,1,69209,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,42,1782,0.025748096345850974,0,650
Graduation,1,17148,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,38,68,0.003965477023559599,1,152
Graduation,0,40590,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,258,0.0063562453806356245,2,270
Master,1,30560,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,38,31,0.0010143979057591623,1,367
2n Cycle,1,32146,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,31,66,0.0020531325825919244,1,48
2n Cycle,0,41713,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,50,174,0.004171361446071968,2,61
Master,1,34176,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,39,28,0.0008192883895131087,1,158
PhD,1,58482,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,59,731,0.012499572518039738,1,109
Graduation,0,59686,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,49,274,0.0045906912843882985,1,155
